#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-05-27-06-11-56
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1779811539.388801	CkSXjv2intgePzLuKl	192.168.206.128	37249	192.168.206.131	53	udp	dns	0.000164	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.408933	CEmqi74qejuMj770Dh	192.168.206.128	39761	192.168.206.131	53	udp	dns	0.000145	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.427647	CfibNG3RVla16ZsyTa	192.168.206.128	46855	192.168.206.131	53	udp	dns	0.000119	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.444210	CXLTnE20ZlxZKMwlXg	192.168.206.128	59926	192.168.206.131	53	udp	dns	0.000099	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.462684	CYdFhk3lW6XvwPneO1	192.168.206.128	57074	192.168.206.131	53	udp	dns	0.000221	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.481099	CbkcRZ3kddnnxh9c6j	192.168.206.128	40136	192.168.206.131	53	udp	dns	0.000224	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.546378	CrjQCz4tujHNfWVMbb	192.168.206.128	54264	192.168.206.131	53	udp	dns	0.000155	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.561160	C7iAWg3TbeJq0cCQkb	192.168.206.128	50085	192.168.206.131	53	udp	dns	0.000169	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.580293	C63eBe4Qo63o3SOe2d	192.168.206.128	36953	192.168.206.131	53	udp	dns	0.000132	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.600077	CPUfq6hFVMooSDcVc	192.168.206.128	57523	192.168.206.131	53	udp	dns	0.000117	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.618611	CAC6b73XSexI6XP5e5	192.168.206.128	58679	192.168.206.131	53	udp	dns	0.000117	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.638471	C9sfErvstfj91xAs7	192.168.206.128	60141	192.168.206.131	53	udp	dns	0.000152	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.655739	CwMU8B2X48Dtd9jZVa	192.168.206.128	39788	192.168.206.131	53	udp	dns	0.000216	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.674541	CSXB7c2YUWAoXHUmY4	192.168.206.128	57025	192.168.206.131	53	udp	dns	0.000164	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.695318	C0AelC1EQRyc6AnpGl	192.168.206.128	51471	192.168.206.131	53	udp	dns	0.000387	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.713628	CxecOoQhB4wBif7T1	192.168.206.128	38732	192.168.206.131	53	udp	dns	0.000127	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.731618	CQM8XY2m3xsXzCDXS6	192.168.206.128	53343	192.168.206.131	53	udp	dns	0.000135	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.753493	Clyy7s1DeUGlxnmt9	192.168.206.128	42572	192.168.206.131	53	udp	dns	0.000183	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
1779811539.771297	CXAnCD1boTO7QAwds4	192.168.206.128	38901	192.168.206.131	53	udp	dns	0.000164	83	87	SF	T	T	0	Dd	1	111	1	115	-	17
